duration,packets,bytes,avg_size,std_size,min_size,max_size,bps,pps,syn_ct,ack_ct,fin_ct,dst_port,src_port,has_tls,entropy,label
294.4626710716278,5258.039202942799,5690674.801454517,1075.8149820219878,228.9104532986318,66.10080303724854,1617.8572228205137,18501.508163095183,14.303396977458528,1.8819593088039337,4550.061276715484,1.8959907450776243,443,15623,1,7.702495164823958,YouTube
274.42389247471584,5184.335713728501,5253625.436988782,1038.6054196206987,201.88127789408887,60.73143218898191,1520.1942968562144,21356.54800233597,18.969743355723423,2.0097802089807173,4260.991238470682,2.177111716861222,443,18238,1,7.450140553185556,YouTube
321.9638378699204,4626.290791019991,5431800.613796466,1049.1142679821912,195.69886849640645,63.39299821377659,1266.4887948326984,22491.28236575888,16.3129141040609,1.843872415494442,3951.7289416097437,1.8097195982643843,443,57580,1,7.334950422709457,YouTube
340.9378752596875,5356.845375043653,6097837.294520521,1240.2194686443665,195.1760037456674,55.45915781102083,1396.9160332492525,21547.076662786214,14.181679573376185,1.7696435843041496,3887.103566729366,1.724437281391382,443,31469,1,7.859632896466132,YouTube
270.77972429004046,4275.741652747625,6474055.961407038,1310.4886717382806,190.77825926536406,59.36412863291301,1525.6008729975301,17288.353545182203,18.836745743325103,2.2320082323788286,4177.206391511314,1.7091827241742308,443,45714,1,7.5023521939350655,YouTube
332.08408570694894,5238.040447428417,5393281.968746573,1045.4047490641547,208.54515669237892,51.477203589749195,1497.569704597777,22641.381448549742,16.975861405821878,1.932901955723913,4693.439094897177,1.9749517342949099,443,36530,1,7.740479606807967,YouTube
311.33457030914155,5480.640265656902,6272672.589344017,1094.4063695556283,186.437667639268,54.862604154750734,1406.2394784538533,17233.778793861402,17.188904344002708,1.9019325289332358,4710.225557764002,1.931237972579339,443,16329,1,7.142453951801869,YouTube
328.30216343300424,4672.7821621601,5312696.689718981,1270.8253795310943,207.73657080679305,66.79449624348695,1562.961117186102,21820.88558230909,15.514532171405108,1.8064637262678336,4838.329914715158,2.1841008435603584,443,49840,1,7.67373581647473,YouTube
266.4920756480219,4625.024673824157,6144979.222219038,1332.1619785954997,203.71200152862642,55.294743476226124,1538.7720135963075,21439.452562684248,15.296416038971818,1.9266373317057768,4546.34208926626,1.9979367144098465,443,1752,1,7.365037200772958,YouTube
335.597090564658,4833.8025181012445,5119507.772664537,1345.9375115109349,175.47720060716802,56.74764547662747,1657.1271415682525,22703.642881625336,16.965720682853966,2.0791023273018796,4430.401454670731,1.8759264630188386,443,24600,1,7.540277289259351,YouTube
274.1455105521806,5669.291814322534,6506332.890848164,1060.8472567262813,225.85574634123753,68.53646775361938,1677.217884009284,17335.2269280641,17.780437072819222,2.0275494620989933,4777.872503236237,2.2811911663844806,443,49160,1,7.696132973788104,YouTube
310.6396256984635,4401.684014184185,5251392.251006995,1272.3488873252832,174.3657803818516,65.79348106722641,1550.3340954945452,17488.0926838514,14.532491816144256,2.291983747100705,4330.265574270762,1.9223852882401344,443,42483,1,7.302513895261559,YouTube
336.6924335713691,5137.833108231926,5730392.844060564,1274.945230409952,198.9000192778469,57.80377662220058,1549.8269515619372,18492.34492658173,15.75465759451511,1.9606711066929627,4167.470934728737,1.9431212520688501,443,4733,1,7.167227456761378,YouTube
265.69361246412643,4426.289370165657,6268578.543808915,1288.5761565355522,205.0021259058296,68.31910587254175,1405.1933138313823,18714.272517691163,18.43562365838351,1.8341575031116715,5125.350428244825,1.7072926848138898,443,65183,1,7.542003778981938,YouTube
284.04177494498254,4315.101174947259,6764357.994402473,1350.8816575003173,185.17941007935445,63.51740021591965,1274.040331625319,17997.292591455516,15.189709350800728,1.876696368103658,5169.37235628965,2.118155033518289,443,4354,1,7.800868507868242,YouTube
259.0901742307312,4671.444784388345,6810740.671337805,1340.4949622007298,197.33940516714276,62.16238676042766,1362.492958145736,18128.726958342566,16.41921805660111,1.9120113368156315,4612.935750998677,1.7466407821789909,443,62504,1,7.319962397140697,YouTube
295.7916762145948,4298.473926664476,5603574.312904102,1168.0344195139871,206.16691292139788,55.87723756527234,1299.3350848480022,17457.202277594977,18.793848499134207,1.9499834346430873,4609.569538594115,2.2515059311013355,443,1033,1,7.824546362515511,YouTube
332.94575005503674,4317.828005159284,5147460.554095053,1155.526812076098,218.63319984690995,68.77097032766899,1306.8825983033453,20564.78429211281,16.006836466022488,2.2819486386887617,4961.860546233207,2.2029972228266823,443,19041,1,7.152616400726993,YouTube
267.046690692057,4270.507947240496,5235646.308634432,1269.0171829808082,202.06077650176778,64.49839349045949,1640.9665994888476,20510.89719395283,17.726081803477804,2.1542487212254735,4335.098241522312,1.844650899397779,443,56776,1,7.221869561363621,YouTube
340.864592453285,5159.26195167632,5511557.049906233,1261.8122463861082,207.08769442747374,57.44692892459113,1290.7382253834376,21029.439173556795,16.70113235050089,2.1633910350413834,4527.22072650119,2.211308900191124,443,51253,1,7.850980324079869,YouTube
262.95674010290816,5437.726759204449,6161920.614847745,1192.816548126651,195.2321467199045,65.12402875099757,1521.0402743547181,21830.26800511617,18.607692272209597,2.070358227258375,5148.62467887471,2.0648527097251312,443,9041,1,7.419183033824799,YouTube
294.3727429821356,5606.238041740622,5726859.84064194,1205.036216097532,217.0191807644686,58.13777008178286,1513.4739746998084,22174.182252480474,18.838612705815056,1.7882440885574227,5075.893293968017,1.995269775847723,443,20987,1,7.174676983388899,YouTube
259.12751397641694,5181.208526633137,5725344.134805745,1095.287084788265,204.77899606830428,57.14813778821781,1476.3213765207627,19760.71495390143,17.022135207626786,1.9401802933461687,4766.851224490857,1.808040363409579,443,61315,1,7.384250462492898,YouTube
335.71095689154106,4960.942460394308,6301603.929337849,1082.0351536325868,181.53734112852024,51.73563509279661,1314.993557625608,18671.54203419175,14.9915122116982,1.7532215202542334,3987.858425985811,1.9764672608196354,443,19801,1,7.7956629471719445,YouTube
266.58735584696797,4745.1492699652335,5678848.976424051,1053.2246110423484,198.86872364337756,63.380124907729495,1465.1057719337002,17941.866096297163,15.988884106905521,1.701557014630188,4997.206494498042,1.750710204608409,443,15202,1,7.263390764517283,YouTube
273.8414391003039,4805.708154187073,5972141.373343838,1242.5717177509066,192.13481837418632,59.325624890396654,1568.3922709025853,17220.099217343588,15.367135982833224,2.1280097515307315,5033.529230877718,2.0070064652693995,443,39662,1,7.147854114550195,YouTube
333.0493482967251,4781.220006189688,5814894.898507348,1057.752899951693,214.24431236562916,54.281109812567244,1488.0167103042502,22044.259915267587,14.55423755698604,2.021201338409314,4139.842155592231,1.905756118566956,443,7192,1,7.634326739358368,YouTube
326.0254114746604,4997.663298393585,5256456.518557362,1213.3583550546773,205.21046708125272,64.41791053531793,1430.0668812485997,17765.48181677338,15.523204010877649,1.917849377839181,4696.988275797662,2.042466982801347,443,11191,1,7.498685773386705,YouTube
284.73136331528224,5650.537735639811,5113561.853641335,1101.1198071765102,191.92140918044345,59.78057641455728,1613.658072812232,17527.325747240862,18.123207135970894,1.7333920936141851,4962.123947652544,1.7309812867247076,443,36382,1,7.432797620242246,YouTube
343.4140755217745,4418.058353252079,5816140.078282335,1369.0093559791326,221.93042755363882,65.70729727708704,1353.9614382456837,18025.325524340395,17.439843235223666,2.2576255934765515,4576.629905568804,2.04296761368194,443,47538,1,7.753936919026969,YouTube
273.45698041345133,5701.99109975635,6379714.461906146,1091.8224938417952,214.17483102190928,60.5371204172601,1550.7667818922669,21606.677008657032,14.544705094356585,2.003662373815608,5083.219362046861,1.8923853152957084,443,48386,1,7.16386765261682,YouTube
285.29438503745286,4451.622015408461,5214074.946850982,1376.3856836603802,189.34123069848337,65.57774002538342,1352.5326067865285,21089.016333343574,17.89593474225064,2.0573832443647064,4461.627854542714,1.947104548488361,443,29277,1,7.2050244375850765,YouTube
331.5654714014809,5368.961788323077,5835332.9272846505,1355.8577041559836,229.45576858744343,54.69003258095827,1407.1021202141444,22558.69654153827,17.70355082274136,1.7288567863784525,4880.04455036441,2.196764532306495,443,59620,1,7.276220490035808,YouTube
269.7290348579134,4496.398696896489,6566234.496416488,1259.470999450632,201.38392548614715,57.45894871422304,1625.2138368761414,19354.67064453581,18.17666520856845,1.963480945142131,4333.874979723625,1.9776078714017638,443,7589,1,7.529835796435974,YouTube
294.48702078495046,5116.229406359188,5739652.413273112,1160.9335596725405,201.91144878129043,52.199144023034705,1341.3131212250607,20257.095863680453,16.259010152819485,1.8996894715474906,4811.241334692557,2.1162305644420027,443,57843,1,7.720518891952723,YouTube
310.8065480335662,5050.191637964482,6709006.649491723,1303.894996040831,179.10049278396508,56.61099722031987,1349.838243238736,21463.67775543606,14.276991524984183,2.0419338109227896,4854.319225749932,2.2260593820570493,443,44896,1,7.202187023058108,YouTube
303.2833216336135,4818.232348335373,5922600.394707021,1237.4248339461044,200.1373008477518,60.71749146803106,1454.0245771140762,19453.731062512958,17.95397226337926,1.7073218433908266,4632.897646627056,2.039305008393784,443,34585,1,7.313849294180215,YouTube
286.11263941535276,4522.396575202139,6735211.01040053,1230.0210461158033,194.05108500581838,59.316104465594385,1655.9101027499748,17920.10841869648,17.02942456344365,2.0035332073306793,4650.463217836775,1.7108661102925042,443,34619,1,7.569722178944117,YouTube
264.19913978026796,5628.1257833911195,6522152.346823355,1028.2881377235494,209.08203265929478,64.88244003335528,1405.0026919375448,17413.52923620331,14.495058906134162,1.7625481796310856,4959.593503173571,2.2464117189534276,443,35584,1,7.209928534380566,YouTube
343.6357079066101,5508.3471296689,5324392.82616588,1351.503077742254,222.19378172372765,60.33908502826929,1499.978640856279,19394.01622322078,14.382712961333718,1.9011183449875404,4908.852155607316,1.7027792138027618,443,14248,1,7.210700475041766,YouTube
292.30541257832647,5545.277210919435,6761328.4172372725,1187.6520440347726,198.8502186853444,67.53218504890742,1498.1358821718163,17197.080021460628,18.655492325138063,1.8489358656542911,4604.803138023588,1.7993079904567841,443,20980,1,7.811134425801074,YouTube
287.615450920497,5120.882525417065,6238075.718255154,1024.7140043718,209.81224232100263,54.20464740365552,1661.9487990516213,17891.976366518677,16.174828136160578,1.7512098008471864,5170.780239992028,2.0013170061987453,443,11008,1,7.3574526947014585,YouTube
290.7586303911838,4890.183358005124,6539607.639733685,1145.7793196577597,198.09390970648275,62.24956776691893,1406.4439649787942,22019.388879753995,17.03551894908569,1.876426807532583,4788.979919716268,2.0165886380868714,443,7669,1,7.455572060203671,YouTube
291.0686754787793,5089.460496962327,5379432.442675282,1085.4941269782976,221.70713726081104,68.03007831840539,1404.5094805305318,18624.468038861323,17.3171177253303,1.9452405026588577,3859.271580141465,1.7936915584197142,443,63665,1,7.7752453200086435,YouTube
291.718604582836,5077.58389288901,5556999.415277948,1090.600715889643,200.330472746362,61.710881634607574,1389.6008057025315,20416.661106581003,18.529553202917246,2.0340329508700195,4798.097680019184,2.183188980414743,443,22615,1,7.6667001988917445,YouTube
332.0126821295657,5495.329796850487,5814930.353313219,1260.5106491654326,182.29905772494925,56.276659144698236,1633.5950885122502,17078.011541064414,14.535832483655252,1.8247317530876164,3860.818475229656,1.8088612610538783,443,14883,1,7.60719417271069,YouTube
318.35515216246586,5615.936005310456,6224570.287877851,1140.9117085739406,219.50643988535958,57.53506581951163,1255.9919125393917,21983.9270393915,15.829056881508754,2.164300713920804,4314.723157799026,2.2166408119848326,443,56162,1,7.836339980221618,YouTube
323.72452147437843,4460.169763649678,6663242.356616243,1195.4752313698248,223.67313361364546,65.39739460705167,1427.2435149575242,17134.815849920702,15.448013249737032,2.02498052879652,4680.195596765298,1.8547326112599212,443,56053,1,7.608790625826997,YouTube
292.9533541097953,4448.414316687995,6721030.142225494,1268.8398687394756,210.99103138672888,65.80650976641013,1472.9918152509256,21890.32657041474,16.59049195248481,1.740305239949426,4372.0849188373795,1.9984789363879343,443,13899,1,7.279815953820452,YouTube
255.98962457926322,4455.3284451032105,6720033.555326588,1334.6004279225053,205.8447861302185,61.809303487805764,1532.2860634512597,18052.227671740697,18.6637714907063,1.9512623149352437,4342.237013136822,2.0113506231697023,443,64063,1,7.390403532420937,YouTube
341.2764459581898,4526.556381018445,5262606.529039694,1297.5549331927723,174.09498232124548,66.06742183265453,1432.4907076044726,22493.08206375148,17.70323364838709,2.0662428002047744,5106.564176027983,1.9379896238312324,443,3735,1,7.827622304493568,YouTube
320.9314887489225,4572.410567886135,5156129.6431103125,1114.415055947937,205.70467584201526,51.925664642716505,1458.4084162741415,20581.057093501335,15.774534576268465,2.162547322247493,3968.907641730592,1.7450826690414851,443,38928,1,7.434595162955064,YouTube
318.4432994720058,5147.429087402231,5927426.722970036,1047.336027733064,174.66592064473744,51.042109031264005,1664.8523320347037,17031.52291135031,14.62340685514845,1.8887579340856464,4915.0308399526275,2.2772592714584703,443,22544,1,7.8376780153656025,YouTube
295.14051956621597,4527.699393257929,6075421.705281044,1334.260500915507,213.93349318457365,65.5181006615061,1529.5471146192942,21153.659387107116,18.33899434479529,1.8498008053155115,4485.723700918239,1.8327256650917612,443,54169,1,7.163696854994032,YouTube
315.2925718095035,4316.24815656515,6158874.762545875,1379.7672598437005,203.34839488623078,59.517782125464,1378.0304271494472,17723.135472718786,17.75049788386224,1.8155594166713782,3980.6307286838337,1.9530575958383074,443,35292,1,7.480660662493098,YouTube
332.5838385890382,5516.824097802605,5674380.85183786,1318.4095706942437,172.22045808292955,61.732857812676954,1341.7438707320139,17723.40131466367,14.493226944113463,2.1177732655268837,4283.831201086889,2.134860062917257,443,13675,1,7.5543208195751,YouTube
327.3579281460808,5057.602235571181,6290979.315144974,1285.6280760863488,201.2100865927239,58.68270701978756,1624.9794355037527,19505.036504167354,16.410475395866428,2.294204788005066,3825.320656827444,1.8112837457460333,443,30993,1,7.829300773884672,YouTube
326.8904912196299,5746.901165800005,5731281.267813078,1296.1877840152056,194.1158548165545,59.63776116547035,1515.847392889646,22242.06268511803,19.010735676612487,2.1609640483187107,4388.9851559259005,1.952814201366242,443,13700,1,7.674203855388484,YouTube
255.30117258386812,4950.966149806478,5634605.177618788,1327.0158558090845,212.93319891405451,61.603953620476105,1362.4423528151867,22462.034612345204,14.334601372557211,1.7656805592074691,4353.7006897294805,1.7746625343781137,443,44218,1,7.837470887962668,YouTube
325.7710512973997,4384.116503468389,5851645.396412871,1336.4825907223792,226.68392133748458,59.41322720249765,1509.6741884742898,18002.20367655245,19.046019758162146,1.839003020830066,5097.687895082419,2.089787989395421,443,42868,1,7.747981888312969,YouTube
265.83048858314964,4320.418035721719,5791363.100684249,1033.223497473581,227.43621577899953,65.87170252429138,1591.7371229628855,20778.667537976915,15.187293634722037,2.010956220005835,4631.31999778096,2.0150189005161607,443,43898,1,7.4221815141769945,YouTube
323.24146281336823,5294.030927080688,5377012.631411739,1313.6999249966223,183.46643431019962,55.02871706680721,1476.1947972273151,20557.63960905022,16.9988293150323,1.7548921024386528,5009.572164551013,1.8593600255532237,443,59355,1,7.482507621247777,YouTube
258.9938997179913,5528.290300020511,5163760.263153381,1138.4584915331534,225.89536929913942,64.23382778142215,1364.2492407329567,18515.89456376531,14.13530905629377,2.11742857570985,3890.8578352587833,2.019561511640457,443,42020,1,7.290137401462358,YouTube
316.4932887293636,4364.19628923545,6632172.445287783,1198.2527497250308,198.83519463959885,61.663340123871315,1602.2102630752152,19086.855247413157,17.486520439744137,2.0394391783974744,4185.488164728718,2.2271779918130945,443,8338,1,7.7761206030386605,YouTube
277.0756979029801,4486.010989553789,5388720.18959413,1140.2431963482857,184.32140187806107,67.74162630917529,1287.3553330969198,21193.944428237526,15.05232326812933,2.22898227966221,5122.775639049624,1.97928200526199,443,55326,1,7.7443625629235715,YouTube
266.59828807261005,4752.678281388712,6438314.861324893,1077.8735625773909,219.07802144714373,65.97841520323935,1463.2708673872462,17038.315230301,15.539449903211066,2.0701561510254454,5149.601340337022,2.079088116210001,443,32990,1,7.407521521490098,YouTube
255.81651641874524,5478.019130749763,5331207.692567744,1122.0034613756093,171.10566312429305,58.78033411006521,1608.973218200654,19352.907268671177,15.00389667065069,2.1522193004303114,4889.8894255255045,1.80425208518454,443,46563,1,7.175877794328879,YouTube
282.0867210252134,5312.2581329679215,5221231.082643788,1229.5813656634584,190.7529834171774,62.17647931981459,1261.0350108098805,22229.220836914257,18.957975066503437,2.2813267131714148,4837.029972852948,1.7780517440783792,443,36220,1,7.412709195304217,YouTube
260.90635301166117,5482.269421111161,5769300.352629704,1314.7628316085536,185.15052498130294,51.0185306372214,1310.6149680752194,19811.236500611503,18.812632102089996,1.7613161718162313,4978.183195523114,2.0162144577271173,443,36636,1,7.645261669336117,YouTube
274.86926515098844,4373.571568423764,6324898.743734484,1255.6240371412086,186.39557161989256,68.11554412050738,1307.1633566000344,19594.00880625561,18.80920728243464,1.9518363901556732,4687.010029346516,1.9385566387776765,443,64440,1,7.456724071785683,YouTube
283.0756791445617,4731.11411065719,6403960.81070541,1288.501324331147,182.02154861292274,66.62621064282956,1554.1367296085843,20376.501718060295,16.458231651310513,2.025939683473975,4039.981746677007,1.8222207495657645,443,37468,1,7.7074476395938065,YouTube
324.3829660179647,5517.174842175331,6469843.183697397,1245.4393157873096,177.87469266094325,51.585471230842536,1644.3313573432706,20699.901887124426,18.07675570906136,1.98891341090753,3983.366055099232,1.7751114753215302,443,14571,1,7.310654966702531,YouTube
305.25714053248777,4588.3102136656025,5389485.844340742,1254.547008048815,189.5555278371245,61.62475089994119,1430.7620760495852,22906.108444417423,14.854911600484478,1.978759157981486,4743.6164455850885,1.9373270503279811,443,61934,1,7.575015411089478,YouTube
281.24963208383724,5292.472829189814,6648220.314940568,1300.7463560016058,172.37712952090143,59.64912505064091,1286.9594181471605,18452.270095175165,19.02357971447039,1.785497325740908,4498.49900715933,2.070893440590871,443,49811,1,7.38451242573363,YouTube
324.822426221366,5661.856256348579,5230349.289863414,1212.3271941515202,222.95200914917598,52.48515361992758,1602.137152540813,19146.808105569628,15.71403161705229,2.2864798317888715,4096.159771314097,2.1159163644936085,443,62606,1,7.2751126831836075,YouTube
270.07343240331625,4406.8517605016,6245574.449178547,1274.3312615352843,171.8951686895385,67.8518204323864,1263.763422239345,20247.778011806422,17.641121386865564,2.2225814742476513,4789.017358378777,2.181036849841875,443,14653,1,7.584193489410869,YouTube
298.59586028166365,5241.230177448876,6095402.614665524,1235.0913105474947,217.02995320513173,59.656268966081726,1258.850298468503,17983.996885936984,16.2942639381179,2.134895935924435,4625.926175218741,2.090176511524072,443,2584,1,7.778837674944152,YouTube
274.72925886222396,5713.797883728696,5706412.425187992,1085.5624496479315,217.38191042854874,62.85673995901577,1459.2097238064748,20332.18130562579,17.691624855795876,1.8370728447987792,5170.050786676601,2.2848758972880696,443,49794,1,7.1861448671643195,YouTube
291.2935225011449,4580.841687383485,5853119.619601775,1093.2881809232074,220.427144376616,54.13548005840857,1661.8218815512957,19495.444196881643,18.324301554254866,2.077258890923567,4817.722903198765,2.160634332840068,443,34747,1,7.155081893559362,YouTube
333.0328346510203,5118.013112858591,5889507.754541263,1281.092757749449,199.20013648548215,66.72161828546989,1635.5074164369312,19530.32556124073,15.488602430230557,2.055410197156017,5056.690516582533,1.8263973134034,443,49388,1,7.474359605265187,YouTube
330.2398257403088,4603.688140938814,6496800.372663773,1165.9116659108677,206.11132301972052,62.3857295980735,1404.3077030887532,20075.691231234832,16.166895249745533,1.7414796717119716,4415.173274902716,1.7584360355321313,443,30076,1,7.458978941251999,YouTube
301.3335618536721,4788.850054099648,6167311.53258287,1078.868594130608,193.46489219910563,68.44942180203518,1354.0624435230939,20940.41998724775,15.729446519838982,2.1640838754119605,4001.679441969772,2.2818926270471267,443,37166,1,7.301005528696162,YouTube
334.5338702694677,4913.036560674286,5695600.853380509,1181.559926579305,210.16342408756165,53.623618228405526,1437.852019823617,20527.30622666232,18.83394510716014,1.8515166692452514,4309.988509686931,1.9276151539534543,443,36970,1,7.6773015112992296,YouTube
314.7424074859624,4961.9463136247205,6619506.808144555,1310.041255062019,205.1212618638051,66.62888304923865,1331.1584499961045,17671.517716386366,15.453353065354609,1.734252113653589,4542.0788628013925,2.261963415376977,443,28444,1,7.605002225127685,YouTube
275.2231059275412,4520.015656209085,5259400.051601835,1057.1912245646456,205.0802420265553,63.38774158559871,1415.0519969474076,19879.382489552438,17.52611932519526,1.7104278741112877,4261.226387044876,2.283858648842208,443,16422,1,7.466054891725395,YouTube
301.4036425721325,4983.26987038538,6300355.663582988,1070.2744517122726,171.79841539236068,56.54273894864143,1549.6501740786512,18211.12071273769,17.463693517958088,2.281947227664362,3951.7659663157146,2.1035612709350757,443,41311,1,7.300920970001121,YouTube
341.70121495383586,4632.959787092647,6290938.230668064,1372.3072634641908,192.45780602838755,51.31528783551712,1347.936513205,21985.26314805023,18.415752003056085,2.1611116187142745,3977.6982557533734,2.1773062230178417,443,31683,1,7.632385039332934,YouTube
274.41076371579453,5238.328205348986,5808955.930177486,1254.4438717349371,176.39558181847943,62.841215482854636,1678.7432118875518,17289.272233163334,18.97632743742216,1.9441447764337223,5000.5171579553,2.169431290434964,443,65100,1,7.341514196647979,YouTube
264.81986685891746,5225.767471687574,6477343.556200412,1353.242939117056,196.29034078471926,67.22476169259198,1625.5163276601013,18903.174300592393,18.437125115192043,1.9254033511290358,4225.773520656379,2.089444795276636,443,52948,1,7.368439372425202,YouTube
287.9815381384258,4844.259037413883,6351840.972041751,1159.8809164573245,196.92161735735183,55.27579435573789,1404.4842847336508,18363.617763578906,14.47451570036685,2.0620691560288265,4727.087278049272,2.0716942076057685,443,36781,1,7.500333981848056,YouTube
303.81272984817645,5677.217839498987,6624901.250470634,1349.1251457425292,218.82597729917518,52.960530153241166,1306.2584329149452,20159.742783613758,15.335426900814031,1.9860172850246953,4357.393187154773,2.029648543058272,443,17197,1,7.663592307169871,YouTube
340.99713263594407,4277.348874014542,5452400.374230383,1022.7226349921311,208.84848284927617,67.16454988109976,1347.645245900419,22562.207268777835,14.410131603642014,2.2606616160833086,4299.690627773506,1.7608524970695298,443,7036,1,7.58801381805973,YouTube
302.07762521236054,5255.144051916412,6773290.57935958,1211.6136768020544,204.85592319576784,52.61327410478896,1555.3244742279794,19399.431240824935,18.974091688539644,2.193904409357396,4530.349404696759,1.7739335925032995,443,45163,1,7.26107876077172,YouTube
302.26470453003543,5313.5693925836495,5292378.461570539,1224.2323990664052,185.39376702208182,68.33268375427643,1452.792993263327,21835.955298650948,16.85012817993818,1.7260475197128915,4679.75435705193,2.270842005323994,443,16246,1,7.603488904344974,YouTube
301.36576533003586,5140.307853684721,6528738.930684929,1252.7781288322296,180.48640656964264,57.49390534399079,1637.7803038970387,21619.66820151007,16.882052548524854,1.8533869986855633,4232.7816774769735,2.1391748405513806,443,37475,1,7.442803690236572,YouTube
